id,channel,agent,customer_message,agent_message,timestamp,handle_time_seconds,resolved,first_call_resolution,csat,compliance_violation
652,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-13 15:56:01,149,1,1,4,0
653,chat,Agent K,Question about product feature and delivery time.,,2025-09-07 10:45:22,399,1,0,3,0
654,chat,Agent D,I have an not working with my order.,,2025-02-27 15:25:37,244,1,1,2,0
655,call,Agent N,I have an can't with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-10-03 09:44:15,520,0,0,3,0
656,chat,Agent H,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-27 10:12:30,82,1,1,3,0
657,chat,Agent G,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-11 14:42:32,67,1,1,3,0
658,call,Agent H,I have an issue with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-04-29 14:30:05,728,0,0,2,0
659,email,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-06-27 12:04:50,1982,1,0,4,0
660,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-28 09:11:37,883,0,0,4,0
661,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-03-24 13:39:36,162,1,1,3,0
662,email,Agent D,I have an issue with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-04-18 13:04:06,775,0,0,3,0
663,chat,Agent B,I have an not working with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-06-22 11:55:10,378,0,0,3,0
664,call,Agent N,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-21 13:30:01,1076,0,0,1,0
665,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-02-22 15:29:48,901,0,0,3,0
666,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-02-20 09:24:15,1858,0,0,4,0
667,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-31 11:06:24,399,1,1,4,0
668,chat,Agent G,Question about product feature and delivery time.,,2025-07-31 11:43:32,558,0,0,2,0
669,chat,Agent C,Question about product feature and delivery time.,,2025-01-06 14:31:55,116,1,1,4,0
670,chat,Agent O,I have an angry with my order.,,2025-03-19 13:13:47,848,1,0,3,0
671,chat,Agent G,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-11 15:57:04,38,0,0,3,0
672,chat,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-04-16 12:57:19,861,0,0,2,0
673,chat,Agent E,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-13 08:20:11,159,1,1,4,0
674,chat,Agent K,I have an problem with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-03-23 08:12:47,773,1,0,5,0
675,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-10 10:21:51,1898,1,0,4,0
676,call,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-10-17 14:30:17,658,1,0,3,0
677,email,Agent L,I have an can't with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-10-21 14:07:14,2175,1,0,4,0
678,email,Agent N,I have an can't with my order.,,2025-07-30 08:44:45,2010,1,0,3,0
679,email,Agent G,Question about product feature and delivery time.,,2025-10-14 12:43:24,2453,1,0,3,0
680,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-03-25 09:18:49,3595,1,0,4,0
681,email,Agent A,Question about product feature and delivery time.,,2025-03-22 13:05:18,2524,0,0,3,0
682,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-10 10:46:31,642,0,0,3,0
683,call,Agent E,I have an angry with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-05-26 09:57:44,318,0,0,2,0
684,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-13 12:19:32,1213,1,0,5,0
685,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-06-16 08:48:46,1679,1,0,5,0
686,chat,Agent B,I have an angry with my order.,Please try resetting and let us know if the issue persists.,2025-03-26 14:26:13,604,1,0,4,0
687,chat,Agent J,Question about product feature and delivery time.,,2025-10-05 13:15:02,564,1,1,4,0
688,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-21 15:09:40,623,1,0,3,0
689,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-24 12:28:24,158,0,0,3,0
690,chat,Agent C,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-05-27 09:18:39,724,1,0,4,0
691,chat,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-01-30 10:42:45,294,1,1,4,0
692,email,Agent H,Question about product feature and delivery time.,,2025-09-18 14:50:54,1163,1,0,4,0
693,chat,Agent H,Question about product feature and delivery time.,,2025-01-15 11:42:32,49,1,0,3,0
694,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-18 11:42:08,1589,1,0,3,0
695,chat,Agent G,I have an can't with my order.,,2025-10-12 12:06:42,665,1,0,4,0
696,email,Agent J,Question about product feature and delivery time.,,2025-05-09 15:38:28,3510,1,0,3,0
697,email,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-03-24 14:43:41,3461,1,0,3,0
698,email,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-12 14:12:31,2958,1,0,3,0
699,call,Agent F,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-18 12:11:06,453,1,1,2,0
700,chat,Agent O,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-08 14:56:24,696,1,0,4,0
701,call,Agent K,I have an can't with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-08-16 14:07:08,1752,0,0,3,0
702,chat,Agent A,I have an delay with my order.,Please try resetting and let us know if the issue persists.,2025-04-24 14:45:51,226,1,1,3,0
703,email,Agent D,I have an can't with my order.,,2025-09-10 11:18:14,2955,1,0,5,0
704,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-10-19 12:33:14,718,1,0,4,0
705,chat,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-03 09:09:35,776,0,0,3,0
706,email,Agent I,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-10 14:11:44,2685,1,0,5,0
707,call,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-10 15:41:07,1194,1,0,4,0
708,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-09-30 12:05:08,857,1,0,2,0
709,call,Agent G,I have an delay with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-02-08 10:16:31,237,1,1,3,0
710,chat,Agent B,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-08-31 10:10:10,562,0,0,2,0
711,email,Agent J,I have an can't with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-08-13 14:57:17,196,1,0,4,0
712,call,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-04 13:33:32,286,1,1,3,0
713,email,Agent D,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-01-06 12:07:37,2596,1,0,3,1
714,email,Agent J,I have an problem with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-04-09 08:58:59,2407,1,0,3,0
715,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-08-16 09:41:32,628,1,0,5,0
716,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-03-16 09:20:30,1240,1,0,4,0
717,chat,Agent I,I have an delay with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-14 15:48:57,834,1,0,4,0
718,email,Agent L,Question about product feature and delivery time.,,2025-06-19 15:45:18,2583,1,0,4,0
719,chat,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-01-22 12:30:50,507,1,1,4,0
720,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-24 09:40:37,182,1,1,2,0
721,email,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-04 08:23:58,1133,1,0,3,0
722,chat,Agent N,I have an angry with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-05-15 08:55:15,376,0,0,4,0
723,chat,Agent M,I have an problem with my order.,,2025-07-10 14:00:56,668,0,0,3,0
724,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-04-08 09:44:41,1482,1,0,4,0
725,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-10-02 10:40:39,577,0,0,5,0
726,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-03 09:31:26,413,1,1,4,0
727,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-09-05 14:30:50,695,1,0,4,0
728,chat,Agent E,Question about product feature and delivery time.,,2025-08-06 11:25:56,413,1,1,4,0
729,chat,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-06-30 10:05:42,491,1,1,4,0
730,chat,Agent D,I have an issue with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-05-16 13:52:26,689,1,0,3,0
731,chat,Agent B,I have an not working with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-02-06 11:16:44,339,1,1,4,0
732,chat,Agent N,I have an delay with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-10-06 10:22:36,445,0,0,3,0
733,chat,Agent K,Question about product feature and delivery time.,,2025-09-20 14:55:41,263,1,1,3,0
734,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-25 11:06:02,918,1,0,4,0
735,chat,Agent C,I have an angry with my order.,Please try resetting and let us know if the issue persists.,2025-10-23 15:57:11,884,1,0,4,0
736,email,Agent L,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-03 10:43:38,629,1,0,4,0
737,chat,Agent K,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-21 15:53:28,95,1,1,4,0
738,call,Agent B,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-29 08:56:58,1415,1,0,4,0
739,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-05-26 09:52:26,407,1,1,5,0
740,chat,Agent I,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-08-03 12:21:11,241,1,1,3,0
741,email,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-03-23 13:29:42,1188,1,0,5,0
742,email,Agent D,Question about product feature and delivery time.,,2025-09-27 10:59:37,1944,1,0,3,0
743,chat,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-22 11:09:23,873,0,0,3,0
744,email,Agent H,I have an problem with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-16 13:59:56,1041,0,0,4,0
745,call,Agent I,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-30 14:04:05,624,0,0,1,0
746,chat,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-02-23 12:35:28,242,1,1,5,0
747,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-08-25 11:28:09,103,1,1,5,0
748,email,Agent B,Question about product feature and delivery time.,,2025-10-08 13:58:49,634,1,0,4,0
749,chat,Agent N,I have an delay with my order.,Please try resetting and let us know if the issue persists.,2025-01-10 13:31:29,202,1,1,3,0
750,chat,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-09-30 09:58:03,686,1,0,4,0
751,chat,Agent L,I have an issue with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-06-07 12:02:28,285,1,1,5,0
752,chat,Agent D,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-02 10:00:27,710,1,0,4,0
753,chat,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-17 10:56:13,434,0,0,3,0
754,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-06-11 08:06:32,695,1,0,4,0
755,call,Agent G,Question about product feature and delivery time.,,2025-06-04 14:59:10,388,1,1,4,0
756,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-18 14:10:13,680,0,0,3,0
757,call,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-04 08:36:52,1226,1,0,4,0
758,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-03-05 10:48:40,91,1,1,5,0
759,chat,Agent K,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-01-20 10:10:00,786,0,0,3,0
760,chat,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-08-01 13:53:55,380,1,1,5,0
761,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-04-24 13:32:05,324,0,0,3,0
762,chat,Agent D,I have an problem with my order.,Please try resetting and let us know if the issue persists.,2025-03-06 08:50:06,271,1,1,4,0
763,chat,Agent D,I have an not working with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-06 11:51:34,308,0,0,1,0
764,chat,Agent H,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-08-14 11:50:50,869,0,0,3,0
765,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-12 14:54:26,3036,1,0,4,0
766,email,Agent H,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-02-06 11:01:59,77,1,1,4,0
767,email,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-01 11:35:31,351,1,1,5,0
768,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-11 15:01:12,680,1,0,4,0
769,email,Agent O,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-08-06 14:41:46,1540,1,0,3,0
770,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-03-17 10:18:52,42,1,1,3,0
771,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-10-28 08:43:52,288,1,1,2,0
772,email,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-02-15 08:59:40,1161,1,0,4,0
773,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-04 09:31:58,567,1,1,4,0
774,chat,Agent H,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-04 12:34:29,220,1,1,4,0
775,chat,Agent O,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-07-29 12:00:41,200,1,1,4,1
776,chat,Agent H,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-02-21 08:05:11,72,1,1,4,1
777,email,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-05-17 12:25:22,2852,0,0,4,0
778,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-30 11:14:26,3030,0,0,3,0
779,chat,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-29 10:32:37,663,1,0,5,0
780,chat,Agent K,Question about product feature and delivery time.,,2025-06-14 08:09:04,856,1,0,3,0
781,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-07-24 14:43:42,704,0,0,4,0
782,chat,Agent C,Question about product feature and delivery time.,,2025-09-24 15:58:32,546,1,1,3,0
783,call,Agent I,Question about product feature and delivery time.,,2025-08-28 09:31:46,1167,1,0,4,0
784,email,Agent B,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-24 11:57:30,1397,0,0,3,0
785,chat,Agent E,I have an not working with my order.,,2025-09-01 14:06:14,678,1,0,5,0
786,call,Agent M,Question about product feature and delivery time.,,2025-02-03 13:51:42,1701,1,0,4,0
787,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-08-12 15:21:31,425,1,1,5,0
788,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-14 13:15:04,897,1,0,5,0
789,email,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-03-06 12:43:51,2264,0,0,2,0
790,chat,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-08-22 09:20:30,643,1,0,5,0
791,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-10-21 12:21:12,300,0,0,2,0
792,email,Agent M,Question about product feature and delivery time.,,2025-04-26 14:22:30,3238,1,0,5,0
793,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-03-23 08:11:46,805,1,0,5,0
794,call,Agent L,I have an delay with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-10-08 11:35:03,1633,1,0,5,0
795,email,Agent H,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-05 10:38:58,861,1,0,5,0
796,email,Agent N,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-17 11:25:38,290,1,0,4,0
797,chat,Agent I,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-23 13:24:04,280,1,1,2,0
798,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-02-15 15:04:44,1564,1,0,4,0
799,chat,Agent K,I have an problem with my order.,,2025-09-18 10:02:50,521,1,1,4,0
800,email,Agent G,I have an delay with my order.,Please try resetting and let us know if the issue persists.,2025-06-02 13:12:04,3317,1,0,3,0
801,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-10-12 15:26:26,3488,1,0,4,0
802,email,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-03-02 09:38:40,3338,1,0,3,0
803,email,Agent K,Question about product feature and delivery time.,,2025-03-24 08:47:57,203,1,1,3,0
804,call,Agent K,Question about product feature and delivery time.,,2025-01-01 10:15:37,1243,0,0,4,0
805,email,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-23 12:27:50,1502,1,0,2,0
806,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-07 09:17:22,646,1,0,3,0
807,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-08-05 08:40:36,439,1,0,3,0
808,chat,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-05-18 13:45:46,649,1,0,2,0
809,chat,Agent M,I have an problem with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-11 11:26:57,142,1,1,4,0
810,email,Agent C,I have an can't with my order.,,2025-04-26 10:29:26,970,1,0,4,0
811,call,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-27 14:37:45,375,1,1,4,0
812,call,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-12 14:50:37,1795,1,0,3,0
813,call,Agent H,I have an problem with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-03-07 10:21:28,955,1,0,4,0
814,chat,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-05-08 14:10:23,847,1,0,5,0
815,call,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-04-28 10:46:40,364,1,1,4,0
816,chat,Agent E,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-11 12:29:09,723,1,0,4,0
817,email,Agent I,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-09-30 14:21:08,3115,1,0,3,0
818,call,Agent K,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-28 14:13:35,1561,0,0,3,0
819,call,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-08 11:20:27,1045,1,0,5,0
820,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-10-04 15:44:38,1144,1,0,5,0
821,email,Agent D,Question about product feature and delivery time.,,2025-06-06 13:51:08,1956,0,0,3,1
822,email,Agent E,I have an angry with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-01 08:58:31,1824,1,0,4,0
823,email,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-07-30 09:07:38,1084,1,0,3,0
824,chat,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-18 08:59:21,392,1,1,4,0
825,email,Agent B,I have an can't with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-04-08 10:35:35,716,1,0,5,0
826,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-10-09 12:30:38,543,1,1,3,0
827,chat,Agent B,I have an problem with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-01-11 09:08:52,724,0,0,2,1
828,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-09-06 08:45:07,825,1,0,4,0
829,call,Agent L,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-07 14:03:54,391,1,1,5,0
830,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-03-03 09:12:15,1806,1,0,5,0
831,call,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-28 12:46:42,1052,1,0,3,0
832,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-06-29 14:28:37,30,1,1,4,0
833,email,Agent O,I have an can't with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-02-21 11:55:19,2800,1,0,2,0
834,email,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-28 13:30:15,417,0,0,2,0
835,email,Agent B,Question about product feature and delivery time.,,2025-01-22 13:20:20,3408,1,0,3,0
836,email,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-06-04 14:36:08,239,1,1,2,0
837,call,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-14 11:09:41,1073,1,0,2,0
838,chat,Agent J,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-21 14:20:29,92,0,0,3,0
839,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-11 14:13:56,3134,1,0,3,0
840,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-23 13:12:19,839,1,0,3,0
841,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-06-05 15:45:33,977,1,0,4,0
842,call,Agent O,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-10 10:27:41,610,1,0,4,0
843,chat,Agent J,I have an angry with my order.,,2025-07-08 10:57:15,300,1,1,3,0
844,call,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-02 09:59:45,1280,1,0,4,0
845,call,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-24 14:34:38,1308,1,0,3,0
846,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-22 09:25:00,2022,1,0,4,0
847,chat,Agent N,Question about product feature and delivery time.,,2025-04-01 09:43:08,214,1,1,4,0
848,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-03-15 08:39:20,470,1,1,4,0
849,chat,Agent B,I have an issue with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-13 11:29:42,165,1,1,5,1
850,call,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-24 12:56:12,594,1,1,4,0
851,call,Agent E,I have an issue with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-19 12:21:32,432,1,1,4,0
852,chat,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-04-25 08:13:06,261,0,0,3,0
853,email,Agent L,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-02-27 12:28:35,1214,1,0,3,0
854,call,Agent O,I have an can't with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-23 13:30:08,487,0,0,3,0
855,email,Agent E,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-06-28 15:58:05,3380,0,0,3,0
856,call,Agent M,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-03-17 10:54:54,1159,0,0,1,0
857,chat,Agent L,I have an not working with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-05-23 09:19:00,536,1,1,3,0
858,call,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-05-06 11:29:16,1278,0,0,4,0
859,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-09-27 13:15:35,1023,1,0,4,0
860,email,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-26 08:32:32,3249,0,0,4,0
861,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-10 11:49:57,150,0,0,3,1
862,call,Agent F,I have an problem with my order.,Please try resetting and let us know if the issue persists.,2025-01-28 14:23:03,503,1,1,3,0
863,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-02 09:21:45,745,0,0,2,0
864,email,Agent A,I have an angry with my order.,Please try resetting and let us know if the issue persists.,2025-05-27 09:00:45,2121,1,0,4,0
865,chat,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-08-21 13:02:38,756,1,0,5,0
866,chat,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-04-19 11:38:40,649,0,0,3,0
867,email,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-07-27 15:31:47,857,1,0,5,0
868,chat,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-05-25 09:28:53,222,1,1,4,0
869,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-10-17 08:24:30,125,0,0,4,0
870,chat,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-06-11 14:50:36,369,1,1,4,0
